,OCloud_B02,OCloud_B03,OCloud_B04,OCloud_B05,OCloud_B06,OCloud_B07,OCloud_B08,OCloud_B09,OCloud_B10,OCloud_B11,OCloud_B12,OCloud_B13
107997,0.05843999999999999,-0.01255999999999996,-0.11912999999999996,-0.11256999999999995,-0.15278000000000003,-0.20035999999999998,-0.15349000000000002,-0.24075999999999997,-2.9999999999998778e-05,0.0,-0.6778000000000001,-0.3709
62767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108181,0.11855999999999997,0.07879999999999998,0.11991999999999997,0.04452999999999996,-0.007750000000000035,0.01807000000000003,-0.03460999999999992,0.03699000000000008,0.07947000000000001,0.04697,-0.49676,-0.14830000000000002
189218,0.40153000000000005,0.21571000000000007,0.41128000000000003,0.06486000000000003,-0.03143999999999991,-0.03080000000000005,-0.04044000000000003,-0.03325,0.29150000000000004,0.1818,-0.68112,-0.26885
150972,0.53033,0.3501000000000001,0.5512900000000001,0.18566000000000005,-0.09887999999999997,-0.11835000000000007,-0.10362000000000005,-0.14276,0.24820000000000003,0.01856,-0.85095,-0.32686
42613,0.15717000000000003,0.14625000000000005,0.15992999999999996,0.15987,0.16947,0.17781999999999998,0.16076999999999997,0.17814999999999998,0.040279999999999996,0.0,0.09177999999999997,-0.10877000000000003
75751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27601,0.029260000000000008,-0.03943000000000002,-0.27191,-0.29103,-0.32489,-0.35248999999999997,-0.33407999999999993,-0.38469999999999993,-0.008229999999999987,0.0010299999999999999,-0.46187999999999996,-0.35236999999999996
32075,0.22379,0.17347,0.25531,0.15264,0.05510000000000004,0.07050999999999996,0.04325000000000001,0.07994999999999997,-0.003040000000000015,9.999999999999972e-06,-0.07877999999999996,-0.07015000000000005
27120,-0.04532999999999998,-0.04542999999999997,-0.043810000000000016,-0.05174999999999996,-0.049329999999999985,-0.04369000000000001,-0.054319999999999924,-0.04091,0.24828999999999996,0.26165,0.51848,0.37829
83151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32322,0.59304,0.50168,0.6181099999999999,0.47937,0.07240000000000002,0.049450000000000105,0.10572999999999999,0.05550999999999995,0.56297,0.06139,-0.16503,0.04736999999999991
168810,0.5129999999999999,0.42315,0.5323,0.36551,-0.025739999999999985,-0.025639999999999996,-0.03349000000000002,-0.02709000000000006,-0.018900000000000028,0.18737,-0.43387000000000003,-0.07019999999999998
166813,0.32112,0.16313,0.35101,0.07991000000000004,-0.03547,-0.026619999999999977,-0.04460999999999993,-0.023940000000000072,0.05207999999999996,0.02274,-0.41159,-0.2051
141704,0.004830000000000001,0.0009799999999999809,0.0037800000000000056,-0.002449999999999952,-0.0036199999999999566,-0.0029599999999999627,-0.004610000000000003,-0.0023700000000000943,-0.006709999999999994,0.00011999999999999999,-0.03264999999999996,-0.02316000000000007
186055,0.6945899999999999,0.54371,0.71283,0.43798000000000004,-0.006740000000000079,-0.016049999999999898,-0.005269999999999997,-0.029429999999999956,0.58738,0.23879,-0.86847,-0.3778
82267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,0.22090999999999994,0.16298,0.21681000000000006,0.07498999999999989,-0.06864999999999999,-0.06771000000000005,-0.06684000000000001,-0.06779000000000002,-0.03433000000000003,1.0000000000000026e-05,-0.30784,-0.4461
91991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102265,0.05021999999999999,0.02955000000000002,0.04762999999999995,0.014170000000000016,-0.00934999999999997,-0.009069999999999911,-0.010400000000000076,-0.008669999999999956,-0.033479999999999954,-0.023419999999999996,-0.23891,-0.08257999999999999
99874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28371,0.25203,0.15034000000000003,0.27096,0.10915000000000002,-0.02674999999999994,-0.025739999999999985,-0.0295399999999999,-0.02629999999999999,-0.08072000000000001,-0.009239999999999998,-0.26137,-0.25462
196724,0.5780000000000001,0.38964,0.61049,0.25982000000000005,-0.06907999999999992,-0.08077999999999996,-0.08664000000000005,-0.10083999999999993,0.16881000000000002,0.04815,-0.57046,-0.21589000000000003
175808,0.43569,0.34198,0.47663000000000005,0.34257000000000004,-0.06453999999999993,-0.1211000000000001,-0.05923999999999996,-0.1411,0.44237,0.07496000000000001,-0.30692,-0.01935999999999999
189396,0.41255000000000003,0.25008,0.42700000000000005,0.15015,-0.038370000000000015,-0.02122999999999997,-0.05121999999999993,-0.008379999999999943,0.26214,0.02348,-0.72322,-0.25157
179673,0.21659000000000006,0.037939999999999974,-0.01411999999999991,-0.024989999999999957,-0.02860000000000007,-0.024390000000000023,-0.031709999999999905,-0.0200499999999999,0.47392,0.25237000000000004,-0.8356699999999999,-0.73237
175356,0.09688,0.06466000000000005,0.09514999999999998,0.03495999999999999,-0.029839999999999978,-0.026249999999999996,-0.03823999999999994,-0.023869999999999947,0.005079999999999973,0.04568,-0.41431999999999997,-0.11283999999999997
58402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184920,0.01425999999999994,0.007460000000000022,0.009210000000000051,0.015029999999999988,-0.00611000000000006,-0.017569999999999975,-0.0005899999999999794,-0.02478999999999998,0.47156999999999993,0.049589999999999995,-0.85283,-0.729
140629,0.58281,0.4718,0.62168,0.41458000000000006,0.011609999999999898,0.010420000000000096,-0.008469999999999978,0.004650000000000043,0.14003,0.25779,-0.51201,-0.14221
137710,0.15660999999999997,0.12168999999999996,0.11330999999999997,0.10480000000000006,0.10787000000000002,0.14711000000000002,0.17161000000000004,0.18666,0.13324999999999998,-0.0012799999999999999,-0.15129,-0.12029
64198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39111,0.69755,0.5647099999999999,0.7196,0.49579999999999996,-0.019100000000000006,-0.013820000000000054,-0.02254999999999996,-0.013800000000000034,0.11859000000000003,0.04396,0.13392000000000004,0.33855
62950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128612,0.016349999999999976,0.009340000000000015,0.007599999999999996,0.0020100000000000118,0.0033400000000000096,0.006190000000000029,-0.0009700000000000264,0.008570000000000022,0.04331000000000001,0.00487,-0.18427000000000004,-0.11906
95571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9334,0.23620999999999998,0.14967999999999998,0.056589999999999974,0.01974999999999999,-0.018839999999999968,-0.0518900000000001,-0.07301000000000002,-0.08916000000000002,-0.018329999999999957,0.17174,-0.24660000000000004,-0.32989
95934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137168,0.25081,0.15964,0.26149,0.09777999999999998,-0.035290000000000044,-0.014349999999999974,-0.04877000000000009,0.003109999999999946,0.21533000000000002,0.0093,-0.57989,-0.12079000000000001
50414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121775,0.30816,0.2629,0.31652,0.23522000000000004,-0.04954000000000003,-0.04252,-0.05571999999999999,-0.03642000000000001,0.21211,0.00867,-0.51732,-0.15597
12296,0.22041000000000005,0.049250000000000016,-0.13846000000000003,-0.14219000000000004,-0.20006000000000002,-0.23551,-0.19153999999999993,-0.25222,0.24614,0.0106,-0.33909,-0.33117
92726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197583,0.3073,0.25512999999999997,0.18233,0.16300000000000003,0.11224,0.05108999999999997,0.018040000000000056,-0.06518999999999997,0.40062000000000003,0.34278,-0.7391399999999999,-0.65759
198398,0.40952999999999995,0.30627,0.45019999999999993,0.33785000000000004,-0.09344999999999992,-0.17618,-0.05033999999999994,-0.2289,0.49214,0.09513,-0.65622,-0.13329
41712,0.36018999999999995,0.23506,0.37721000000000005,0.19045000000000006,-0.13435000000000008,-0.20434000000000008,-0.08429999999999993,-0.23633000000000004,0.40978000000000003,0.029269999999999997,-0.37559,-0.03203
49335,-0.08772999999999997,-0.08638999999999997,-0.09131,-0.08319999999999994,-0.09253,-0.09382000000000001,-0.0814100000000001,-0.09238999999999997,0.30898000000000003,0.048240000000000005,-0.40276,-0.47561000000000003
73531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182532,0.27157,0.12964000000000003,0.30546999999999996,0.06801000000000001,-0.16808,-0.23463,-0.13563999999999998,-0.29011,0.5269,0.21247,-0.44243,-0.02925999999999998
37020,0.007209999999999939,0.011889999999999956,0.022219999999999906,-0.013249999999999984,0.005129999999999968,0.03112999999999999,-0.010589999999999988,0.04948999999999992,0.02146999999999999,0.0004,0.2451,0.17968
62644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103245,0.48309,0.44794,0.42427000000000004,0.41425,0.38009999999999994,0.33569000000000004,0.29029,0.22719,0.41841999999999996,0.12082,-0.8553,-0.78531
110409,0.5246500000000001,0.48436999999999997,0.51411,0.54337,0.53364,0.51257,0.5309400000000001,0.5061599999999999,0.59528,0.10077,-0.21073999999999998,-0.12624000000000002
168522,0.34436,0.26537000000000005,0.35167999999999994,0.20272999999999997,0.02528000000000008,0.02625999999999995,0.014109999999999956,0.026170000000000027,-0.022780000000000022,0.18017999999999998,-0.77042,-0.31455
7573,0.24286000000000002,0.20582999999999996,0.15593,0.15119000000000005,0.11727999999999994,0.08706000000000003,0.07462000000000002,0.05452999999999997,0.27451000000000003,0.0114,-0.12212,-0.20165999999999995
114386,0.12724999999999997,0.09123,0.04083999999999999,0.01738999999999996,-0.0006599999999999939,-0.01900999999999997,-0.031960000000000044,-0.04708000000000001,-0.0034200000000000064,0.0,-0.6010899999999999,-0.43735
